2021-05-02 19:27:44,982 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-06 17:46:14,363 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-06 17:46:14,363 | root | INFO | Response code: 200
2021-05-06 17:46:14,363 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-06 17:46:14,364 | root | INFO | Upload to BHD was a success!
2021-05-06 17:46:14,425 | root | INFO | Total runtime is 29.4422 seconds
2021-05-06 17:51:29,556 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-06 17:51:30,446 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-06 17:51:30,449 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-06 17:51:30,455 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-06 17:51:30,455 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:51:31,238 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-06 17:51:31,303 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-06 17:51:31,363 | root | INFO | Generating mediainfo.txt
2021-05-06 17:51:31,363 | root | INFO | Using the following path in mediainfo.txt: After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:51:31,423 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-06 17:51:31,440 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-06 17:51:31,441 | root | INFO | No custom 'edition' found for this torrent
2021-05-06 17:51:31,441 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-06 17:51:31,903 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=After the Ball&page=1&include_adult=false&year=2015
2021-05-06 17:51:31,904 | root | INFO | total number of results for TMDB search: 1
2021-05-06 17:51:33,820 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-06 17:51:34,223 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-06 17:51:34,224 | root | INFO | Using the title we got from TMDB: After the Ball
2021-05-06 17:51:34,290 | root | INFO | Using /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-06 17:51:34,722 | root | INFO | Taking a screenshot at 00:14:34
2021-05-06 17:51:35,168 | root | INFO | Taking a screenshot at 00:29:09
2021-05-06 17:51:35,676 | root | INFO | Taking a screenshot at 00:43:43
2021-05-06 17:51:36,190 | root | INFO | Taking a screenshot at 00:58:18
2021-05-06 17:51:36,835 | root | INFO | Taking a screenshot at 01:12:52
2021-05-06 17:51:37,328 | root | INFO | Taking a screenshot at 01:27:27
2021-05-06 17:51:53,090 | root | INFO | All 6 images have been upload to freeimage
2021-05-06 17:51:53,090 | root | INFO | We've uploaded 6 to freeimage
2021-05-06 17:51:53,092 | root | INFO | Now starting tracker specific tasks
2021-05-06 17:51:53,092 | root | INFO | Trying to upload to: BHD
2021-05-06 17:51:53,881 | root | INFO | Creating the .torrent file now
2021-05-06 17:51:53,881 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-06 17:51:53,881 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-06 17:51:55,282 | root | INFO | Trying to write into [BHD]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:51:55,282 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:51:55,282 | root | INFO | Upload live status: Draft (Hidden)
2021-05-06 17:51:55,282 | root | INFO | Uploading anonymously
2021-05-06 17:51:55,282 | root | INFO | Attempting to upload to: BHD
2021-05-06 17:52:22,051 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-06 17:52:23,816 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-06 17:52:23,819 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-06 17:52:23,825 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-06 17:52:23,825 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:52:24,609 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-06 17:52:24,669 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-06 17:52:24,745 | root | INFO | Generating mediainfo.txt
2021-05-06 17:52:24,746 | root | INFO | Using the following path in mediainfo.txt: After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:52:24,804 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-06 17:52:24,818 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-06 17:52:24,819 | root | INFO | No custom 'edition' found for this torrent
2021-05-06 17:52:24,819 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-06 17:52:25,225 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=After the Ball&page=1&include_adult=false&year=2015
2021-05-06 17:52:25,225 | root | INFO | total number of results for TMDB search: 1
2021-05-06 17:52:27,033 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-06 17:52:27,433 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-06 17:52:27,434 | root | INFO | Using the title we got from TMDB: After the Ball
2021-05-06 17:52:27,503 | root | INFO | Using /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-06 17:52:27,957 | root | INFO | Taking a screenshot at 00:14:34
2021-05-06 17:52:28,409 | root | INFO | Taking a screenshot at 00:29:09
2021-05-06 17:52:28,879 | root | INFO | Taking a screenshot at 00:43:43
2021-05-06 17:52:29,431 | root | INFO | Taking a screenshot at 00:58:18
2021-05-06 17:52:30,065 | root | INFO | Taking a screenshot at 01:12:52
2021-05-06 17:52:30,556 | root | INFO | Taking a screenshot at 01:27:27
2021-05-06 17:52:46,688 | root | INFO | All 6 images have been upload to freeimage
2021-05-06 17:52:46,688 | root | INFO | We've uploaded 6 to freeimage
2021-05-06 17:52:46,690 | root | INFO | Now starting tracker specific tasks
2021-05-06 17:52:46,690 | root | INFO | Trying to upload to: BHD
2021-05-06 17:52:47,523 | root | INFO | Creating the .torrent file now
2021-05-06 17:52:47,524 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-06 17:52:47,524 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-06 17:52:48,932 | root | INFO | Trying to write into [BHD]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:52:48,933 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:52:48,933 | root | INFO | Upload live status: Draft (Hidden)
2021-05-06 17:52:48,933 | root | INFO | Uploading anonymously
2021-05-06 17:52:48,933 | root | INFO | Attempting to upload to: BHD
2021-05-06 17:52:50,376 | root | INFO | Payload for BHD is {'name': 'After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][br][/br][center][quote][size=16][b]SCREENSHOTS[/b][/size][/quote][url=https://freeimage.host/i/BzDXRf][img=300x300]https://iili.io/BzDXRf.md.png[/img][/url] [url=https://freeimage.host/i/BzDhN4][img=300x300]https://iili.io/BzDhN4.md.png[/img][/url] [url=https://freeimage.host/i/BzDjDl][img=300x300]https://iili.io/BzDjDl.md.png[/img][/url] [url=https://freeimage.host/i/BzDNx2][img=300x300]https://iili.io/BzDNx2.md.png[/img][/url] [url=https://freeimage.host/i/BzDOVS][img=300x300]https://iili.io/BzDOVS.md.png[/img][/url] [url=https://freeimage.host/i/BzDei7][img=300x300]https://iili.io/BzDei7.md.png[/img][/url] [br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center][center][quote][size=16][br][/br]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '3717016', 'tmdb_id': '309924', 'tags': 'WEBDL'}
2021-05-06 17:52:50,377 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-06 17:52:51,439 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-06 17:52:51,439 | root | INFO | Response code: 200
2021-05-06 17:52:51,439 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-06 17:52:51,439 | root | INFO | Upload to BHD was a success!
2021-05-06 17:52:51,498 | root | INFO | Total runtime is 29.4463 seconds
2021-05-06 17:54:26,798 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-06 17:54:29,687 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-06 17:54:29,690 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-06 17:54:29,695 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-06 17:54:29,695 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:54:30,479 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-06 17:54:30,550 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-06 17:54:30,611 | root | INFO | Generating mediainfo.txt
2021-05-06 17:54:30,611 | root | INFO | Using the following path in mediainfo.txt: After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:54:30,690 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-06 17:54:30,705 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-06 17:54:30,706 | root | INFO | No custom 'edition' found for this torrent
2021-05-06 17:54:30,706 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-06 17:54:31,120 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=After the Ball&page=1&include_adult=false&year=2015
2021-05-06 17:54:31,120 | root | INFO | total number of results for TMDB search: 1
2021-05-06 17:54:33,199 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-06 17:54:33,610 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-06 17:54:33,611 | root | INFO | Using the title we got from TMDB: After the Ball
2021-05-06 17:54:33,675 | root | INFO | Using /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-06 17:54:34,095 | root | INFO | Taking a screenshot at 00:14:34
2021-05-06 17:54:34,551 | root | INFO | Taking a screenshot at 00:29:09
2021-05-06 17:54:35,012 | root | INFO | Taking a screenshot at 00:43:43
2021-05-06 17:54:35,557 | root | INFO | Taking a screenshot at 00:58:18
2021-05-06 17:54:36,168 | root | INFO | Taking a screenshot at 01:12:52
2021-05-06 17:54:36,639 | root | INFO | Taking a screenshot at 01:27:27
2021-05-06 17:54:52,513 | root | INFO | All 6 images have been upload to freeimage
2021-05-06 17:54:52,513 | root | INFO | We've uploaded 6 to freeimage
2021-05-06 17:54:52,515 | root | INFO | Now starting tracker specific tasks
2021-05-06 17:54:52,515 | root | INFO | Trying to upload to: BHD
2021-05-06 17:54:53,971 | root | INFO | Creating the .torrent file now
2021-05-06 17:54:53,972 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-06 17:54:53,972 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-06 17:54:55,377 | root | INFO | Trying to write into [BHD]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:54:55,378 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:54:55,378 | root | INFO | Upload live status: Draft (Hidden)
2021-05-06 17:54:55,378 | root | INFO | Uploading anonymously
2021-05-06 17:54:55,378 | root | INFO | Attempting to upload to: BHD
2021-05-06 17:55:30,256 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-06 17:55:32,046 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-06 17:55:32,049 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-06 17:55:32,054 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-06 17:55:32,054 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:55:32,839 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-06 17:55:32,903 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-06 17:55:32,965 | root | INFO | Generating mediainfo.txt
2021-05-06 17:55:32,965 | root | INFO | Using the following path in mediainfo.txt: After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-06 17:55:33,031 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-06 17:55:33,047 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-06 17:55:33,048 | root | INFO | No custom 'edition' found for this torrent
2021-05-06 17:55:33,048 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-06 17:55:33,467 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=After the Ball&page=1&include_adult=false&year=2015
2021-05-06 17:55:33,467 | root | INFO | total number of results for TMDB search: 1
2021-05-06 17:55:33,925 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-06 17:55:34,325 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/309924?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-06 17:55:34,325 | root | INFO | Using the title we got from TMDB: After the Ball
2021-05-06 17:55:34,396 | root | INFO | Using /home/madskillz/TROUT.1080p/After.the.Ball.2015.AMZN.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-06 17:55:34,893 | root | INFO | Taking a screenshot at 00:14:34
2021-05-06 17:55:35,350 | root | INFO | Taking a screenshot at 00:29:09
2021-05-06 17:55:35,843 | root | INFO | Taking a screenshot at 00:43:43
2021-05-06 17:55:36,378 | root | INFO | Taking a screenshot at 00:58:18
2021-05-06 17:55:36,980 | root | INFO | Taking a screenshot at 01:12:52
2021-05-06 17:55:37,484 | root | INFO | Taking a screenshot at 01:27:27
2021-05-06 17:55:53,238 | root | INFO | All 6 images have been upload to freeimage
2021-05-06 17:55:53,239 | root | INFO | We've uploaded 6 to freeimage
2021-05-06 17:55:53,240 | root | INFO | Now starting tracker specific tasks
2021-05-06 17:55:53,240 | root | INFO | Trying to upload to: BHD
2021-05-06 17:55:54,067 | root | INFO | Creating the .torrent file now
2021-05-06 17:55:54,067 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-06 17:55:54,067 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-06 17:55:55,454 | root | INFO | Trying to write into [BHD]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:55:55,454 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-06 17:55:55,455 | root | INFO | Upload live status: Draft (Hidden)
2021-05-06 17:55:55,455 | root | INFO | Uploading anonymously
2021-05-06 17:55:55,455 | root | INFO | Attempting to upload to: BHD
2021-05-06 17:55:59,601 | root | INFO | Payload for BHD is {'name': 'After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]After the Ball 2015 AMZN WEB-DL 1080p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][/center][br][/br][center][size=16][b]SCREENSHOTS[/b][/size][/center][url=https://freeimage.host/i/BzDXRf][img=300x300]https://iili.io/BzDXRf.md.png[/img][/url] [url=https://freeimage.host/i/BzDhN4][img=300x300]https://iili.io/BzDhN4.md.png[/img][/url] [url=https://freeimage.host/i/BzDjDl][img=300x300]https://iili.io/BzDjDl.md.png[/img][/url] [url=https://freeimage.host/i/BzDNx2][img=300x300]https://iili.io/BzDNx2.md.png[/img][/url] [url=https://freeimage.host/i/BzDOVS][img=300x300]https://iili.io/BzDOVS.md.png[/img][/url] [url=https://freeimage.host/i/BzDei7][img=300x300]https://iili.io/BzDei7.md.png[/img][/url] [br][/br][center][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center][center][quote][size=16][br][/br]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '3717016', 'tmdb_id': '309924', 'tags': 'WEBDL'}
